iter	Passed	Remaining
5026	361390	12578775
5027	361460	12578668
5028	361540	12578876
5029	361610	12578733
5030	361681	12578625
5031	361749	12578416
5032	361820	12578327
5033	361887	12578079
5034	361956	12577910
5035	362027	12577811
5036	362097	12577649
5037	362168	12577541
5038	362239	12577468
5039	362312	12577403
5040	362388	12577496
5041	362460	12577437
5042	362531	12577332
5043	362602	12577230
5044	362675	12577196
5045	362745	12577058
5046	362819	12577036
5047	362887	12576828
5048	362954	12576587
5049	363024	12576446
5050	363095	12576368
5051	363172	12576449
5052	363243	12576353
5053	363315	12576277
5054	363388	12576251
5055	363464	12576334
5056	363536	12576265
5057	363603	12576015
5058	363671	12575810
5059	363740	12575655
5060	363809	12575466
5061	363876	12575217
5062	363940	12574884
5063	364011	12574794
5064	364081	12574643
5065	364148	12574415
5066	364217	12574249
5067	364288	12574145
5068	364358	12574005
5069	364427	12573811
5070	364495	12573612
5071	364564	12573465
5072	364634	12573311
5073	364706	12573243
5074	364775	12573069
5075	364846	12572983
5076	364917	12572876
5077	364986	12572702
5078	365062	12572777
5079	365134	12572711
5080	365208	12572696
5081	365278	12572552
5082	365350	12572509
5083	365423	12572480
5084	365497	12572479
5085	365572	12572501
5086	365641	12572330
5087	365711	12572193
5088	365782	12572099
5089	365860	12572246
5090	365929	12572044
5091	366006	12572171
5092	366078	12572084
5093	366147	12571929
5094	366220	12571908
5095	366300	12572104
5096	366374	12572116
5097	366446	12572021
5098	366518	12571973
5099	366593	12571990
5100	366668	12572032
5101	366744	12572101
5102	366816	12572022
5103	366884	12571819
5104	366954	12571704
5105	367024	12571574
5106	367098	12571548
5107	367167	12571405
5108	367238	12571297
5109	367311	12571250
5110	367383	12571200
5111	367455	12571106
5112	367529	12571121
5113	367600	12571003
5114	367668	12570819
5115	367739	12570719
5116	367810	12570594
5117	367887	12570727
5118	367961	12570697
5119	368034	12570664
5120	368105	12570571
5121	368178	12570545
5122	368249	12570424
5123	368323	12570448
5124	368399	12570496
5125	368470	12570421
5126	368541	12570299
5127	368611	12570183
5128	368686	12570193
5129	368761	12570234
5130	368837	12570302
5131	368908	12570219
5132	368982	12570220
5133	369054	12570138
5134	369130	12570198
5135	369204	12570211
5136	369273	12570024
5137	369342	12569862
5138	369414	12569814
5139	369488	12569791
5140	369558	12569669
5141	369633	12569678
5142	369704	12569588
5143	369770	12569327
5144	369842	12569240
5145	369913	12569160
5146	369982	12568990
5147	370052	12568849
5148	370125	12568802
5149	370199	12568802
5150	370273	12568817
5151	370345	12568739
5152	370422	12568846
5153	370500	12568982
5154	370569	12568823
5155	370641	12568757
5156	370711	12568593
5157	370782	12568514
5158	370857	12568532
5159	370937	12568740
5160	371013	12568824
5161	371090	12568907
5162	371159	12568732
5163	371234	12568776
5164	371307	12568750
5165	371373	12568482
5166	371446	12568437
5167	371516	12568293
5168	371588	12568235
5169	371655	12568007
5170	371728	12567953
5171	371793	12567665
5172	371865	12567597
5173	371939	12567571
5174	372014	12567618
5175	372087	12567582
5176	372158	12567495
5177	372227	12567316
5178	372302	12567362
5179	372375	12567301
5180	372444	12567138
5181	372516	12567078
5182	372587	12566975
5183	372658	12566860
5184	372729	12566770
5185	372806	12566866
5186	372876	12566728
5187	372947	12566642
5188	373017	12566504
5189	373093	12566565
5190	373163	12566421
5191	373241	12566549
5192	373315	12566556
5193	373386	12566471
5194	373457	12566371
5195	373535	12566499
5196	373611	12566550
5197	373685	12566546
5198	373762	12566674
5199	373836	12566661
5200	373910	12566643
5201	373985	12566674
5202	374061	12566763
5203	374128	12566522
5204	374202	12566506
5205	374268	12566251
5206	374339	12566151
5207	374410	12566052
5208	374480	12565897
5209	374555	12565928
5210	374629	12565932
5211	374700	12565850
5212	374771	12565747
5213	374845	12565745
5214	374920	12565751
5215	374999	12565940
5216	375072	12565888
5217	375140	12565691
5218	375209	12565519
5219	375276	12565296
5220	375347	12565188
5221	375423	12565260
5222	375496	12565216
5223	375572	12565286
5224	375643	12565177
5225	375716	12565140
5226	375788	12565080
5227	375859	12564985
5228	375931	12564919
5229	376003	12564836
5230	376077	12564855
5231	376147	12564721
5232	376220	12564668
5233	376294	12564677
5234	376360	12564401
5235	376433	12564381
5236	376505	12564296
5237	376578	12564267
5238	376655	12564363
5239	376728	12564321
5240	376800	12564247
5241	376868	12564046
5242	376939	12563968
5243	377006	12563732
5244	377079	12563696
5245	377149	12563544
5246	377219	12563421
5247	377289	12563271
5248	377361	12563222
5249	377434	12563173
5250	377507	12563135
5251	377579	12563072
5252	377648	12562896
5253	377718	12562763
5254	377787	12562599
5255	377858	12562500
5256	377927	12562337
5257	378001	12562339
5258	378074	12562300
5259	378147	12562253
5260	378216	12562082
5261	378283	12561870
5262	378353	12561722
5263	378426	12561688
5264	378500	12561690
5265	378568	12561502
5266	378638	12561359
5267	378714	12561430
5268	378786	12561342
5269	378856	12561203
5270	378926	12561071
5271	378997	12560990
5272	379070	12560951
5273	379141	12560831
5274	379208	12560615
5275	379277	12560431
5276	379352	12560476
5277	379425	12560427
5278	379494	12560253
5279	379565	12560158
5280	379639	12560172
5281	379716	12560278
5282	379787	12560176
5283	379861	12560144
5284	379937	12560224
5285	380010	12560196
5286	380083	12560166
5287	380154	12560063
5288	380230	12560105
5289	380306	12560175
5290	380375	12560006
5291	380443	12559826
5292	380511	12559611
5293	380581	12559470
5294	380652	12559380
5295	380725	12559329
5296	380795	12559190
5297	380866	12559094
5298	380942	12559152
5299	381020	12559285
5300	381090	12559151
5301	381159	12558982
5302	381231	12558936
5303	381305	12558930
5304	381372	12558678
5305	381438	12558432
5306	381508	12558284
5307	381575	12558066
5308	381649	12558046
5309	381724	12558099
5310	381794	12557966
5311	381866	12557884
5312	381935	12557734
5313	382005	12557584
5314	382071	12557336
5315	382145	12557314
5316	382215	12557170
5317	382287	12557103
5318	382360	12557072
5319	382433	12557032
5320	382507	12557040
5321	382578	12556928
5322	382644	12556678
5323	382715	12556566
5324	382786	12556470
5325	382858	12556392
5326	382930	12556328
5327	383001	12556251
5328	383067	12555984
5329	383135	12555779
5330	383208	12555735
5331	383278	12555611
5332	383350	12555533
5333	383416	12555277
5334	383487	12555159
5335	383559	12555107
5336	383628	12554927
5337	383699	12554845
5338	383773	12554823
5339	383842	12554679
5340	383914	12554606
5341	383985	12554489
5342	384056	12554387
5343	384127	12554302
5344	384199	12554239
5345	384270	12554143
5346	384340	12553982
5347	384407	12553765
5348	384474	12553527
5349	384541	12553293
5350	384614	12553256
5351	384691	12553349
5352	384761	12553240
5353	384834	12553206
5354	384905	12553104
5355	384978	12553070
5356	385046	12552855
5357	385112	12552610
5358	385180	12552403
5359	385253	12552355
5360	385320	12552141
5361	385391	12552031
5362	385463	12551975
5363	385536	12551942
5364	385606	12551783
5365	385678	12551729
5366	385745	12551503
5367	385816	12551410
5368	385883	12551158
5369	385960	12551252
5370	386028	12551078
5371	386099	12550977
5372	386167	12550781
5373	386235	12550572
5374	386309	12550574
5375	386385	12550624
5376	386452	12550413
5377	386521	12550248
5378	386593	12550169
5379	386668	12550183
5380	386741	12550160
5381	386807	12549903
5382	386879	12549845
5383	386947	12549618
5384	387017	12549511
5385	387090	12549480
5386	387158	12549266
5387	387234	12549344
5388	387305	12549237
5389	387373	12549033
5390	387442	12548874
5391	387514	12548812
5392	387585	12548699
5393	387653	12548511
5394	387723	12548386
5395	387803	12548553
5396	387874	12548474
5397	387945	12548367
5398	388017	12548290
5399	388086	12548128
5400	388155	12547975
5401	388222	12547721
5402	388296	12547718
5403	388367	12547625
5404	388435	12547438
5405	388507	12547368
5406	388581	12547359
5407	388653	12547297
5408	388723	12547168
5409	388797	12547164
5410	388868	12547069
5411	388941	12547042
5412	389009	12546835
5413	389076	12546611
5414	389149	12546558
5415	389217	12546367
5416	389288	12546283
5417	389359	12546177
5418	389432	12546128
5419	389501	12545986
5420	389573	12545905
5421	389642	12545748
5422	389717	12545769
5423	389788	12545680
5424	389860	12545611
5425	389927	12545373
5426	390000	12545353
5427	390070	12545201
5428	390141	12545111
5429	390208	12544876
5430	390280	12544797
5431	390348	12544621
5432	390420	12544554
5433	390489	12544396
5434	390557	12544198
5435	390624	12543959
5436	390695	12543870
5437	390767	12543794
5438	390838	12543695
5439	390910	12543626
5440	390979	12543451
5441	391053	12543457
5442	391124	12543374
5443	391194	12543243
5444	391265	12543125
5445	391333	12542950
5446	391409	12542993
5447	391475	12542747
5448	391547	12542672
5449	391615	12542473
5450	391684	12542325
5451	391753	12542146
5452	391822	12541978
5453	391892	12541842
5454	391963	12541764
5455	392031	12541562
5456	392104	12541522
5457	392176	12541453
5458	392242	12541212
5459	392314	12541145
5460	392384	12540996
5461	392454	12540881
5462	392522	12540676
5463	392591	12540499
5464	392666	12540546
5465	392739	12540496
5466	392807	12540294
5467	392879	12540245
5468	392956	12540332
5469	393030	12540343
5470	393105	12540370
5471	393174	12540184
5472	393247	12540164
5473	393321	12540151
5474	393394	12540138
5475	393468	12540133
5476	393535	12539905
5477	393608	12539860
5478	393677	12539695
5479	393748	12539593
5480	393818	12539459
5481	393888	12539341
5482	393961	12539292
5483	394038	12539389
5484	394107	12539241
5485	394180	12539186
5486	394256	12539241
5487	394329	12539205
5488	394396	12538976
5489	394468	12538926
5490	394536	12538719
5491	394613	12538807
5492	394685	12538751
5493	394756	12538666
5494	394829	12538605
5495	394906	12538722
5496	394979	12538673
5497	395051	12538608
5498	395123	12538534
5499	395190	12538317
5500	395263	12538268
5501	395333	12538140
5502	395409	12538224
5503	395484	12538233
5504	395560	12538307
5505	395629	12538137
5506	395697	12537931
5507	395765	12537749
5508	395837	12537677
5509	395905	12537485
5510	395975	12537359
5511	396045	12537231
5512	396116	12537135
5513	396189	12537080
5514	396266	12537173
5515	396343	12537263
5516	396412	12537113
5517	396482	12536991
5518	396553	12536875
5519	396625	12536829
5520	396698	12536770
5521	396768	12536662
5522	396838	12536516
5523	396915	12536619
5524	396983	12536425
5525	397057	12536410
5526	397125	12536229
5527	397198	12536170
5528	397268	12536067
5529	397342	12536051
5530	397413	12535956
5531	397485	12535892
5532	397555	12535743
5533	397624	12535602
5534	397696	12535512
5535	397764	12535342
5536	397837	12535301
5537	397907	12535167
5538	397978	12535071
5539	398050	12534992
5540	398119	12534847
5541	398187	12534652
5542	398259	12534575
5543	398332	12534542
5544	398403	12534455
5545	398472	12534291
5546	398540	12534076
5547	398610	12533947
5548	398683	12533918
5549	398756	12533873
5550	398824	12533686
5551	398896	12533620
5552	398965	12533479
5553	399038	12533436
5554	399110	12533361
5555	399181	12533258
5556	399254	12533217
5557	399325	12533119
5558	399396	12533029
5559	399468	12532968
5560	399537	12532816
5561	399609	12532725
5562	399678	12532590
5563	399749	12532482
5564	399816	12532255
5565	399888	12532177
5566	399958	12532056
5567	400031	12532019
5568	400103	12531962
5569	400175	12531892
5570	400244	12531739
5571	400314	12531587
5572	400382	12531400
5573	400449	12531181
5574	400518	12531033
5575	400587	12530844
5576	400662	12530880
5577	400732	12530761
5578	400804	12530687
5579	400876	12530630
5580	400951	12530639
5581	401022	12530560
5582	401093	12530454
5583	401163	12530320
5584	401231	12530131
5585	401298	12529919
5586	401369	12529804
5587	401437	12529612
5588	401509	12529568
5589	401582	12529509
5590	401651	12529358
5591	401718	12529133
5592	401789	12529048
5593	401860	12528952
5594	401933	12528894
5595	402002	12528732
5596	402072	12528598
5597	402143	12528500
5598	402218	12528536
5599	402289	12528446
5600	402358	12528290
5601	402432	12528281
5602	402503	12528189
5603	402570	12527952
5604	402643	12527925
5605	402713	12527786
5606	402780	12527561
5607	402853	12527552
5608	402917	12527233
5609	402987	12527082
5610	403058	12526989
5611	403130	12526939
5612	403196	12526674
5613	403267	12526566
5614	403339	12526504
5615	403409	12526369
5616	403481	12526313
5617	403555	12526297
5618	403626	12526210
5619	403695	12526040
5620	403761	12525799
5621	403831	12525669
5622	403905	12525662
5623	403975	12525534
5624	404045	12525411
5625	404116	12525322
5626	404189	12525264
5627	404263	12525259
5628	404331	12525096
5629	404406	12525096
5630	404473	12524889
5631	404543	12524745
5632	404615	12524707
5633	404691	12524738
5634	404766	12524781
5635	404842	12524821
5636	404909	12524610
5637	404979	12524477
5638	405048	12524313
5639	405115	12524112
5640	405186	12523997
5641	405259	12523972
5642	405327	12523789
5643	405397	12523652
5644	405465	12523447
5645	405536	12523352
5646	405607	12523253
5647	405679	12523204
5648	405747	12523022
5649	405819	12522942
5650	405891	12522865
5651	405962	12522794
5652	406035	12522750
5653	406111	12522814
5654	406181	12522665
5655	406251	12522546
5656	406323	12522465
5657	406390	12522250
5658	406462	12522191
5659	406534	12522138
5660	406607	12522090
5661	406680	12522062
5662	406754	12522058
5663	406826	12521981
5664	406895	12521837
5665	406965	12521699
5666	407036	12521584
5667	407106	12521478
5668	407180	12521454
5669	407255	12521478
5670	407323	12521297
5671	407395	12521223
5672	407466	12521146
5673	407539	12521095
5674	407609	12520961
5675	407680	12520889
5676	407750	12520754
5677	407822	12520678
5678	407889	12520470
5679	407961	12520391
5680	408031	12520256
5681	408102	12520165
5682	408176	12520176
5683	408246	12520051
5684	408318	12519974
5685	408389	12519862
5686	408458	12519727
5687	408534	12519759
5688	408607	12519748
5689	408677	12519601
5690	408750	12519564
5691	408816	12519333
5692	408889	12519283
5693	408962	12519254
5694	409037	12519279
5695	409108	12519170
5696	409179	12519069
5697	409248	12518917
5698	409321	12518884
5699	409396	12518908
5700	409468	12518861
5701	409538	12518717
5702	409609	12518637
5703	409678	12518470
5704	409754	12518509
5705	409823	12518368
5706	409888	12518090
5707	409959	12517978
5708	410034	12518025
5709	410109	12518028
5710	410178	12517867
5711	410247	12517731
5712	410315	12517545
5713	410387	12517469
5714	410455	12517278
5715	410527	12517205
5716	410597	12517074
5717	410663	12516832
5718	410734	12516740
5719	410804	12516600
5720	410875	12516499
5721	410944	12516358
5722	411015	12516258
5723	411085	12516131
5724	411161	12516176
5725	411232	12516088
5726	411305	12516066
5727	411377	12515982
5728	411448	12515881
5729	411517	12515728
5730	411590	12515694
5731	411661	12515613
5732	411731	12515472
5733	411802	12515391
5734	411870	12515191
5735	411938	12515002
5736	412012	12515003
5737	412079	12514777
5738	412147	12514594
5739	412215	12514402
5740	412284	12514252
5741	412354	12514115
5742	412426	12514059
5743	412497	12513969
5744	412567	12513832
5745	412637	12513715
5746	412709	12513642
5747	412777	12513460
5748	412845	12513271
5749	412917	12513202
5750	412992	12513227
5751	413063	12513138
5752	413136	12513083
5753	413205	12512942
5754	413271	12512694
5755	413340	12512527
5756	413415	12512565
5757	413487	12512497
5758	413564	12512563
5759	413636	12512497
5760	413702	12512256
5761	413774	12512178
5762	413846	12512135
5763	413918	12512062
5764	413989	12511976
5765	414059	12511822
5766	414134	12511851
5767	414206	12511781
5768	414276	12511667
5769	414348	12511599
5770	414416	12511402
5771	414492	12511466
5772	414564	12511402
5773	414630	12511164
5774	414702	12511083
5775	414772	12510964
5776	414843	12510867
5777	414912	12510722
5778	414985	12510676
5779	415059	12510655
5780	415132	12510623
5781	415204	12510552
5782	415274	12510435
5783	415345	12510355
5784	415415	12510225
5785	415488	12510173
5786	415561	12510135
5787	415633	12510065
5788	415706	12510039
5789	415774	12509854
5790	415846	12509791
5791	415915	12509630
5792	415987	12509581
5793	416057	12509453
5794	416128	12509356
5795	416199	12509240
5796	416265	12508994
5797	416337	12508947
5798	416412	12508967
5799	416485	12508927
5800	416556	12508839
5801	416627	12508738
5802	416699	12508670
5803	416770	12508570
5804	416845	12508597
5805	416913	12508422
5806	416984	12508318
5807	417060	12508364
5808	417131	12508267
5809	417204	12508243
5810	417272	12508038
5811	417340	12507866
5812	417411	12507776
5813	417481	12507650
5814	417557	12507689
5815	417627	12507570
5816	417700	12507530
5817	417772	12507472
5818	417846	12507468
5819	417919	12507412
5820	417988	12507266
5821	418062	12507265
5822	418132	12507146
5823	418203	12507041
5824	418271	12506849
5825	418340	12506689
5826	418409	12506532
5827	418483	12506524
5828	418552	12506375
5829	418620	12506189
5830	418691	12506107
5831	418764	12506077
5832	418839	12506083
5833	418913	12506068
5834	418986	12506040
5835	419059	12505996
5836	419131	12505959
5837	419203	12505884
5838	419275	12505813
5839	419344	12505664
5840	419414	12505523
5841	419487	12505481
5842	419561	12505476
5843	419630	12505331
5844	419699	12505168
5845	419770	12505068
5846	419839	12504937
5847	419911	12504854
5848	419980	12504719
5849	420048	12504520
5850	420120	12504448
5851	420189	12504287
5852	420262	12504272
5853	420338	12504323
5854	420407	12504172
5855	420478	12504056
5856	420548	12503939
5857	420620	12503882
5858	420689	12503723
5859	420759	12503586
5860	420832	12503551
5861	420906	12503562
5862	420981	12503572
5863	421052	12503469
5864	421122	12503365
5865	421192	12503221
5866	421266	12503225
5867	421336	12503103
5868	421410	12503099
5869	421478	12502918
5870	421555	12502980
5871	421627	12502916
5872	421699	12502864
5873	421770	12502772
5874	421843	12502724
5875	421912	12502559
5876	421989	12502642
5877	422062	12502606
5878	422133	12502528
5879	422208	12502546
5880	422280	12502485
5881	422352	12502418
5882	422425	12502368
5883	422496	12502280
5884	422563	12502074
5885	422636	12502015
5886	422703	12501815
5887	422773	12501684
5888	422842	12501547
5889	422914	12501466
5890	422981	12501258
5891	423051	12501121
5892	423124	12501078
5893	423195	12501001
5894	423265	12500885
5895	423335	12500755
5896	423407	12500682
5897	423473	12500444
5898	423544	12500355
5899	423618	12500328
5900	423685	12500108
5901	423757	12500044
5902	423830	12500008
5903	423897	12499806
5904	423972	12499818
5905	424046	12499824
5906	424116	12499699
5907	424189	12499647
5908	424259	12499522
5909	424331	12499465
5910	424403	12499409
5911	424473	12499266
5912	424544	12499186
5913	424618	12499171
5914	424688	12499056
5915	424760	12498990
5916	424832	12498909
5917	424903	12498837
5918	424980	12498902
5919	425053	12498865
5920	425123	12498748
5921	425197	12498728
5922	425270	12498708
5923	425343	12498673
5924	425414	12498562
5925	425486	12498511
5926	425559	12498454
5927	425631	12498416
5928	425701	12498275
5929	425772	12498187
5930	425844	12498105
5931	425912	12497943
5932	425983	12497841
5933	426054	12497743
5934	426127	12497700
5935	426202	12497717
5936	426273	12497641
5937	426347	12497618
5938	426416	12497484
5939	426486	12497338
5940	426557	12497248
5941	426627	12497136
5942	426700	12497089
5943	426767	12496891
5944	426834	12496660
5945	426903	12496524
5946	426971	12496330
5947	427045	12496320
5948	427113	12496143
5949	427180	12495938
5950	427250	12495815
5951	427320	12495691
5952	427395	12495692
5953	427466	12495615
5954	427533	12495390
5955	427607	12495392
5956	427677	12495275
5957	427745	12495090
5958	427815	12494950
5959	427884	12494797
5960	427957	12494771
5961	428027	12494649
5962	428101	12494633
5963	428175	12494619
5964	428248	12494601
5965	428320	12494527
5966	428396	12494581
5967	428465	12494411
5968	428536	12494318
5969	428608	12494271
5970	428681	12494209
5971	428752	12494116
5972	428822	12494012
5973	428889	12493792
5974	428959	12493677
5975	429033	12493659
5976	429097	12493376
5977	429170	12493328
5978	429242	12493260
5979	429317	12493295
5980	429386	12493127
5981	429452	12492902
5982	429522	12492767
5983	429593	12492661
5984	429665	12492604
5985	429736	12492520
5986	429804	12492335
5987	429870	12492085
5988	429942	12492035
5989	430011	12491866
5990	430083	12491792
5991	430156	12491755
5992	430232	12491810
5993	430300	12491630
5994	430370	12491498
5995	430441	12491408
5996	430509	12491249
5997	430582	12491209
5998	430655	12491150
5999	430724	12491013
6000	430795	12490925
6001	430866	12490834
6002	430934	12490636
6003	431006	12490566
6004	431074	12490403
6005	431143	12490252
6006	431215	12490186
6007	431286	12490090
6008	431357	12489984
6009	431429	12489930
6010	431503	12489908
6011	431575	12489857
6012	431644	12489695
6013	431712	12489521
6014	431785	12489466
6015	431855	12489340
6016	431924	12489212
6017	431996	12489139
6018	432066	12489012
6019	432137	12488925
6020	432207	12488802
6021	432278	12488692
6022	432348	12488585
6023	432422	12488576
6024	432491	12488429
6025	432559	12488225
6026	432632	12488198
6027	432704	12488126
6028	432775	12488045
6029	432845	12487907
6030	432916	12487834
6031	432987	12487722
6032	433056	12487567
6033	433128	12487522
6034	433202	12487497
6035	433276	12487499
6036	433349	12487448
6037	433418	12487317
6038	433489	12487225
6039	433563	12487199
6040	433634	12487112
6041	433701	12486904
6042	433774	12486864
6043	433842	12486684
6044	433912	12486562
6045	433982	12486433
6046	434053	12486342
6047	434123	12486226
6048	434198	12486243
6049	434264	12486014
6050	434337	12485974
6051	434406	12485802
6052	434474	12485619
6053	434545	12485548
6054	434617	12485465
6055	434691	12485467
6056	434760	12485307
6057	434831	12485209
6058	434896	12484949
6059	434965	12484789
6060	435034	12484649
6061	435106	12484598
6062	435177	12484482
6063	435251	12484478
6064	435324	12484456
6065	435396	12484386
6066	435463	12484185
6067	435533	12484057
6068	435605	12483971
6069	435674	12483838
6070	435746	12483762
6071	435815	12483609
6072	435889	12483599
6073	435962	12483580
6074	436033	12483484
6075	436103	12483355
6076	436171	12483173
6077	436241	12483041
6078	436307	12482824
6079	436379	12482756
6080	436452	12482708
6081	436519	12482511
6082	436589	12482396
6083	436662	12482339
6084	436736	12482352
6085	436806	12482205
6086	436876	12482106
6087	436947	12482000
6088	437023	12482039
6089	437095	12481972
6090	437165	12481855
6091	437242	12481938
6092	437311	12481783
6093	437377	12481555
6094	437445	12481383
6095	437514	12481214
6096	437587	12481171
6097	437658	12481090
6098	437728	12480963
6099	437802	12480953
6100	437872	12480833
6101	437943	12480756
6102	438020	12480835
6103	438091	12480724
6104	438168	12480805
6105	438237	12480658
6106	438309	12480583
6107	438377	12480423
6108	438450	12480364
6109	438519	12480215
6110	438589	12480104
6111	438661	12480041
6112	438734	12480011
6113	438805	12479903
6114	438878	12479862
6115	438949	12479763
6116	439021	12479719
6117	439094	12479679
6118	439164	12479545
6119	439234	12479437
6120	439307	12479395
6121	439379	12479338
6122	439451	12479249
6123	439519	12479072
6124	439591	12479003
6125	439660	12478853
6126	439730	12478735
6127	439800	12478608
6128	439870	12478502
6129	439940	12478364
6130	440012	12478305
6131	440083	12478205
6132	440154	12478137
6133	440228	12478104
6134	440295	12477907
6135	440364	12477770
6136	440438	12477745
6137	440504	12477509
6138	440576	12477452
6139	440646	12477337
6140	440715	12477191
6141	440786	12477089
6142	440854	12476914
6143	440923	12476762
6144	440995	12476687
6145	441064	12476547
6146	441135	12476455
6147	441208	12476425
6148	441273	12476155
6149	441341	12475982
6150	441407	12475744
6151	441480	12475708
6152	441548	12475525
6153	441616	12475342
6154	441693	12475414
6155	441766	12475372
6156	441832	12475139
6157	441904	12475091
6158	441974	12474973
6159	442047	12474918
6160	442120	12474893
6161	442193	12474850
6162	442265	12474797
6163	442334	12474638
6164	442402	12474469
6165	442476	12474459
6166	442544	12474283
6167	442620	12474313
6168	442690	12474201
6169	442761	12474098
6170	442829	12473915
6171	442897	12473762
6172	442969	12473677
6173	443034	12473414
6174	443102	12473248
6175	443174	12473173
6176	443246	12473126
6177	443318	12473043
6178	443386	12472868
6179	443457	12472788
6180	443525	12472603
6181	443596	12472505
6182	443665	12472366
6183	443736	12472259
6184	443806	12472148
6185	443877	12472050
6186	443948	12471959
6187	444016	12471780
6188	444086	12471661
6189	444158	12471596
6190	444233	12471625
6191	444305	12471549
6192	444379	12471556
6193	444449	12471435
6194	444520	12471324
6195	444590	12471206
6196	444657	12470999
6197	444724	12470786
6198	444791	12470602
6199	444857	12470373
6200	444930	12470334
6201	445000	12470216
6202	445071	12470114
6203	445143	12470038
6204	445217	12470033
6205	445287	12469918
6206	445357	12469784
6207	445430	12469762
6208	445501	12469669
6209	445573	12469601
6210	445645	12469535
6211	445718	12469505
6212	445788	12469390
6213	445858	12469270
6214	445932	12469241
6215	446001	12469099
6216	446071	12468992
6217	446137	12468750
6218	446201	12468445
6219	446273	12468399
6220	446345	12468331
6221	446411	12468104
6222	446483	12468031
6223	446551	12467847
6224	446619	12467684
6225	446687	12467509
6226	446757	12467391
6227	446830	12467332
6228	446905	12467362
6229	446974	12467229
6230	447045	12467115
6231	447120	12467141
6232	447189	12466998
6233	447262	12466952
6234	447330	12466790
6235	447401	12466683
6236	447474	12466652
6237	447544	12466534
6238	447615	12466426
6239	447685	12466317
6240	447759	12466302
6241	447831	12466242
6242	447906	12466256
6243	447977	12466165
6244	448048	12466085
6245	448122	12466084
6246	448194	12465995
6247	448262	12465843
6248	448333	12465731
6249	448405	12465683
6250	448482	12465757
6251	448556	12465747
6252	448628	12465682
6253	448699	12465585
6254	448769	12465450
6255	448839	12465350
6256	448907	12465153
6257	448975	12464985
6258	449047	12464916
6259	449120	12464884
6260	449193	12464858
6261	449268	12464875
6262	449338	12464745
6263	449411	12464724
6264	449478	12464513
6265	449550	12464455
6266	449616	12464222
6267	449689	12464185
6268	449755	12463935
6269	449826	12463849
6270	449897	12463770
6271	449966	12463613
6272	450038	12463556
6273	450110	12463496
6274	450180	12463364
6275	450252	12463306
6276	450320	12463126
6277	450386	12462906
6278	450457	12462788
6279	450527	12462680
6280	450598	12462592
6281	450669	12462485
6282	450737	12462332
6283	450810	12462274
6284	450880	12462168
6285	450947	12461960
6286	451019	12461904
6287	451091	12461837
6288	451160	12461688
6289	451226	12461466
6290	451297	12461360
6291	451367	12461238
6292	451436	12461084
6293	451505	12460959
6294	451575	12460836
6295	451645	12460706
6296	451714	12460555
6297	451785	12460483
6298	451857	12460405
6299	451924	12460217
6300	451998	12460184
6301	452068	12460078
6302	452140	12460001
6303	452210	12459890
6304	452282	12459825
6305	452357	12459842
6306	452426	12459692
6307	452493	12459497
6308	452566	12459471
6309	452638	12459387
6310	452707	12459250
6311	452781	12459228
6312	452851	12459126
6313	452921	12459006
6314	452990	12458843
6315	453058	12458688
6316	453136	12458769
6317	453206	12458649
6318	453276	12458546
6319	453346	12458417
6320	453419	12458383
6321	453487	12458211
6322	453563	12458242
6323	453631	12458083
6324	453705	12458078
6325	453777	12457998
6326	453849	12457932
6327	453918	12457807
6328	453989	12457715
6329	454058	12457544
6330	454130	12457492
6331	454197	12457300
6332	454266	12457138
6333	454336	12457032
6334	454410	12457012
6335	454479	12456864
6336	454553	12456869
6337	454623	12456732
6338	454693	12456627
6339	454766	12456583
6340	454837	12456483
6341	454908	12456394
6342	454979	12456303
6343	455048	12456173
6344	455119	12456069
6345	455190	12455970
6346	455263	12455932
6347	455335	12455887
6348	455408	12455853
6349	455482	12455843
6350	455560	12455921
6351	455632	12455868
6352	455706	12455848
6353	455776	12455732
6354	455849	12455711
6355	455921	12455628
6356	455994	12455609
6357	456064	12455483
6358	456137	12455432
6359	456206	12455295
6360	456278	12455243
6361	456349	12455145
6362	456420	12455061
6363	456490	12454932
6364	456562	12454859
6365	456634	12454801
6366	456703	12454670
6367	456770	12454463
6368	456841	12454370
6369	456912	12454270
6370	456983	12454183
6371	457052	12454025
6372	457122	12453920
6373	457192	12453791
6374	457262	12453686
6375	457332	12453565
6376	457403	12453467
6377	457472	12453332
6378	457539	12453117
6379	457608	12452969
6380	457677	12452826
6381	457746	12452686
6382	457817	12452603
6383	457891	12452570
6384	457964	12452550
6385	458036	12452487
6386	458106	12452373
6387	458179	12452315
6388	458250	12452240
6389	458319	12452098
6390	458390	12451995
6391	458463	12451952
6392	458533	12451828
6393	458608	12451847
6394	458675	12451672
6395	458746	12451572
6396	458818	12451510
6397	458890	12451438
6398	458962	12451368
6399	459033	12451297
6400	459104	12451201
6401	459178	12451180
6402	459250	12451116
6403	459324	12451119
6404	459400	12451144
6405	459476	12451185
6406	459550	12451184
6407	459624	12451169
6408	459697	12451131
6409	459769	12451074
6410	459846	12451155
6411	459920	12451130
6412	459991	12451041
6413	460060	12450908
6414	460132	12450838
6415	460205	12450792
6416	460276	12450710
6417	460349	12450675
6418	460426	12450749
6419	460498	12450676
6420	460571	12450632
6421	460643	12450581
6422	460711	12450406
6423	460781	12450284
