iter	RMSE
27779	1.08825468
27780	1.088253355
27781	1.088249884
27782	1.088238829
27783	1.088237184
27784	1.088234535
27785	1.088233439
27786	1.088230789
27787	1.088229282
27788	1.088227226
27789	1.088223206
27790	1.088221425
27791	1.088217542
27792	1.088215075
27793	1.088190681
27794	1.088188396
27795	1.088184742
27796	1.088181316
27797	1.088179351
27798	1.088168067
27799	1.088165463
27800	1.088164458
27801	1.088157103
27802	1.088152215
27803	1.088144586
27804	1.088143078
27805	1.088141342
27806	1.088138327
27807	1.088135038
27808	1.088116946
27809	1.088114205
27810	1.088102692
27811	1.088099266
27812	1.088097758
27813	1.08809022
27814	1.088082316
27815	1.088080306
27816	1.088076422
27817	1.088073407
27818	1.08806998
27819	1.088067605
27820	1.088064863
27821	1.088063173
27822	1.08805897
27823	1.088054035
27824	1.088029637
27825	1.088027764
27826	1.088014651
27827	1.088001812
27828	1.088000761
27829	1.087998797
27830	1.087996603
27831	1.0879924
27832	1.087990024
27833	1.087986232
27834	1.087983307
27835	1.087970971
27836	1.087968366
27837	1.0879643
27838	1.087960918
27839	1.087959091
27840	1.087957628
27841	1.087955207
27842	1.087950957
27843	1.087949084
27844	1.087947805
27845	1.087946205
27846	1.087942184
27847	1.0879399
27848	1.087938209
27849	1.087936792
27850	1.087930807
27851	1.087918743
27852	1.087913397
27853	1.087908599
27854	1.087903984
27855	1.087899232
27856	1.087886117
27857	1.087883787
27858	1.087881457
27859	1.087878121
27860	1.087871129
27861	1.087868982
27862	1.087863681
27863	1.087861442
27864	1.08785573
27865	1.087851982
27866	1.087850703
27867	1.087845631
27868	1.087843254
27869	1.087842203
27870	1.087840467
27871	1.087837131
27872	1.087836445
27873	1.087832013
27874	1.087824655
27875	1.087823193
27876	1.08781972
27877	1.087817481
27878	1.087813322
27879	1.087812088
27880	1.08780793
27881	1.087806056
27882	1.087802903
27883	1.087800527
27884	1.087790244
27885	1.087783663
27886	1.08778211
27887	1.087777814
27888	1.087772376
27889	1.087771187
27890	1.087756563
27891	1.087749434
27892	1.087746326
27893	1.087742122
27894	1.087729508
27895	1.087725029
27896	1.087722241
27897	1.087717488
27898	1.087706428
27899	1.087702132
27900	1.087699618
27901	1.087693768
27902	1.087683988
27903	1.087680012
27904	1.087677589
27905	1.087673841
27906	1.087670048
27907	1.087666483
27908	1.087662781
27909	1.087660176
27910	1.087658348
27911	1.087656291
27912	1.087654828
27913	1.087648749
27914	1.08764587
27915	1.087641711
27916	1.087639471
27917	1.087637369
27918	1.087626993
27919	1.087625211
27920	1.08761968
27921	1.087617487
27922	1.087612047
27923	1.087609716
27924	1.087607705
27925	1.087605877
27926	1.087600209
27927	1.087594999
27928	1.087591799
27929	1.087581469
27930	1.087578772
27931	1.087572647
27932	1.087533109
27933	1.08753224
27934	1.087528949
27935	1.087516699
27936	1.087515099
27937	1.08751327
27938	1.087509888
27939	1.087508471
27940	1.087505728
27941	1.087503442
27942	1.08749366
27943	1.087490323
27944	1.087486895
27945	1.087481226
27946	1.087476655
27947	1.087471855
27948	1.087468655
27949	1.087463627
27950	1.087461661
27951	1.087457638
27952	1.087456084
27953	1.087454987
27954	1.087450004
27955	1.087447673
27956	1.087442416
27957	1.087439536
27958	1.087437387
27959	1.087432679
27960	1.087430439
27961	1.087429021
27962	1.087425913
27963	1.08742317
27964	1.087421753
27965	1.08741389
27966	1.087412381
27967	1.087409775
27968	1.087409181
27969	1.087406758
27970	1.087403009
27971	1.087399855
27972	1.087397706
27973	1.087395238
27974	1.087385363
27975	1.087381843
27976	1.087375443
27977	1.087373065
27978	1.087372059
27979	1.087370642
27980	1.087367488
27981	1.087359762
27982	1.08735775
27983	1.08735551
27984	1.08735391
27985	1.087352858
27986	1.087348744
27987	1.087344446
27988	1.087341429
27989	1.087340149
27990	1.087331371
27991	1.087320581
27992	1.087301333
27993	1.08729891
27994	1.087295344
27995	1.087289903
27996	1.087285834
27997	1.087283731
27998	1.08728213
27999	1.087271615
28000	1.087270883
28001	1.087268368
28002	1.087265854
28003	1.087262013
28004	1.08725895
28005	1.087251177
28006	1.087249165
28007	1.087247336
28008	1.087244913
28009	1.08717491
28010	1.087172806
28011	1.087157122
28012	1.087153556
28013	1.087150949
28014	1.087145691
28015	1.087144502
28016	1.087141438
28017	1.087138237
28018	1.087135631
28019	1.087131698
28020	1.087124702
28021	1.087121181
28022	1.087116425
28023	1.087098043
28024	1.087093333
28025	1.087091229
28026	1.087088165
28027	1.087083958
28028	1.087078745
28029	1.087056658
28030	1.087052633
28031	1.087051673
28032	1.087045042
28033	1.087042618
28034	1.087040286
28035	1.08703649
28036	1.087034753
28037	1.087030408
28038	1.087025881
28039	1.087016506
28040	1.087009692
28041	1.086994737
28042	1.086983624
28043	1.086977267
28044	1.086972968
28045	1.086971093
28046	1.086968395
28047	1.08694914
28048	1.086947631
28049	1.086942509
28050	1.086941365
28051	1.08693949
28052	1.086936106
28053	1.086915662
28054	1.08691493
28055	1.086911774
28056	1.086905829
28057	1.08690281
28058	1.086898511
28059	1.086895492
28060	1.086893068
28061	1.086890507
28062	1.0868879
28063	1.086887214
28064	1.086884881
28065	1.086882731
28066	1.086880124
28067	1.086878752
28068	1.08687642
28069	1.086874133
28070	1.086873081
28071	1.086868278
28072	1.086861372
28073	1.08686
28074	1.086858902
28075	1.0868557
28076	1.086852315
28077	1.086849983
28078	1.086845866
28079	1.086843808
28080	1.086839966
28081	1.086839051
28082	1.08683466
28083	1.08683155
28084	1.086828074
28085	1.08682629
28086	1.086817736
28087	1.086813299
28088	1.086811104
28089	1.086808908
28090	1.086806027
28091	1.086803282
28092	1.086797382
28093	1.086795598
28094	1.086793494
28095	1.086790749
28096	1.086790337
28097	1.086785809
28098	1.086779268
28099	1.086776889
28100	1.086773779
28101	1.086771217
28102	1.086767649
28103	1.08676582
28104	1.086764447
28105	1.086758089
28106	1.086753789
28107	1.086740432
28108	1.086737688
28109	1.086734394
28110	1.086729683
28111	1.086726846
28112	1.086726297
28113	1.086718064
28114	1.08671477
28115	1.086713032
28116	1.086709372
28117	1.08670617
28118	1.086705804
28119	1.086704432
28120	1.086701092
28121	1.086698668
28122	1.086690159
28123	1.086664953
28124	1.086662162
28125	1.086649902
28126	1.086646105
28127	1.086611885
28128	1.086608637
28129	1.08660667
28130	1.086604565
28131	1.086597428
28132	1.086593631
28133	1.086589559
28134	1.086587821
28135	1.086584481
28136	1.086557488
28137	1.086553874
28138	1.086547286
28139	1.086544586
28140	1.086541978
28141	1.086539142
28142	1.086537952
28143	1.086527795
28144	1.086524959
28145	1.08652322
28146	1.086517181
28147	1.086513749
28148	1.086509448
28149	1.08650652
28150	1.086481813
28151	1.086479251
28152	1.086471793
28153	1.086469002
28154	1.086467263
28155	1.086465021
28156	1.08646374
28157	1.086461864
28158	1.086457151
28159	1.086446719
28160	1.086444065
28161	1.086438711
28162	1.086432122
28163	1.086429652
28164	1.086426586
28165	1.086424618
28166	1.086419768
28167	1.086416657
28168	1.086413271
28169	1.08640087
28170	1.086393091
28171	1.086391353
28172	1.086386639
28173	1.086384123
28174	1.086382109
28175	1.086374696
28176	1.086372729
28177	1.086367009
28178	1.086363119
28179	1.0863493
28180	1.086347149
28181	1.086344861
28182	1.086317771
28183	1.086310861
28184	1.086303951
28185	1.086300427
28186	1.086298597
28187	1.086293471
28188	1.086292144
28189	1.08628981
28190	1.086288254
28191	1.086278369
28192	1.086275441
28193	1.086270224
28194	1.086258828
28195	1.086256266
28196	1.086231004
28197	1.086228212
28198	1.086226564
28199	1.08621645
28200	1.086213109
28201	1.08620899
28202	1.086204002
28203	1.08620121
28204	1.086198052
28205	1.086196634
28206	1.086189585
28207	1.086187709
28208	1.086182354
28209	1.086180478
28210	1.086168533
28211	1.086167709
28212	1.086165924
28213	1.086164688
28214	1.086160752
28215	1.086157686
28216	1.08615526
28217	1.086129538
28218	1.086127615
28219	1.086119514
28220	1.086114754
28221	1.086089809
28222	1.08607887
28223	1.086075803
28224	1.086067931
28225	1.086054199
28226	1.086048569
28227	1.08604303
28228	1.08603708
28229	1.086030351
28230	1.086026735
28231	1.086022066
28232	1.086017901
28233	1.086013323
28234	1.086011263
28235	1.086007922
28236	1.0859957
28237	1.085993137
28238	1.085969562
28239	1.085966816
28240	1.085964573
28241	1.085960086
28242	1.085949924
28243	1.085947589
28244	1.085942829
28245	1.085937702
28246	1.085935367
28247	1.085933261
28248	1.085928546
28249	1.085927447
28250	1.08592438
28251	1.085920352
28252	1.085918658
28253	1.085917834
28254	1.085915591
28255	1.085912341
28256	1.085910601
28257	1.085907671
28258	1.08589966
28259	1.085895128
28260	1.085889955
28261	1.085882172
28262	1.085879425
28263	1.085861846
28264	1.08585887
28265	1.085850492
28266	1.085825907
28267	1.085819269
28268	1.085814782
28269	1.085812264
28270	1.085809243
28271	1.085807732
28272	1.085804893
28273	1.08580265
28274	1.085802146
28275	1.085800361
28276	1.085798758
28277	1.085795737
28278	1.085785939
28279	1.085783238
28280	1.085776874
28281	1.085773531
28282	1.085771105
28283	1.085768495
28284	1.085757507
28285	1.08575389
28286	1.085727929
28287	1.08572129
28288	1.085719962
28289	1.08571868
28290	1.085715017
28291	1.085714056
28292	1.085702426
28293	1.085691345
28294	1.085666986
28295	1.085661171
28296	1.085659522
28297	1.085658698
28298	1.085657004
28299	1.085654714
28300	1.085652013
28301	1.085650044
28302	1.08564693
28303	1.085641848
28304	1.0856391
28305	1.085630629
28306	1.0856255
28307	1.085619868
28308	1.085614877
28309	1.085611214
28310	1.085610389
28311	1.085608054
28312	1.085604895
28313	1.085599766
28314	1.085595278
28315	1.08559189
28316	1.085587585
28317	1.085584013
28318	1.085560064
28319	1.085548432
28320	1.085544448
28321	1.085539914
28322	1.085533274
28323	1.085525901
28324	1.085520177
28325	1.085518254
28326	1.085515918
28327	1.085514361
28328	1.08550882
28329	1.085508316
28330	1.085505385
28331	1.085498516
28332	1.085495218
28333	1.085493295
28334	1.085490501
28335	1.085488441
28336	1.08546371
28337	1.085462016
28338	1.08546055
28339	1.08545794
28340	1.08545478
28341	1.085454047
28342	1.085452398
28343	1.085450429
28344	1.085448185
28345	1.085445758
28346	1.085439163
28347	1.085436735
28348	1.085433667
28349	1.085430644
28350	1.085424507
28351	1.0854224
28352	1.08541063
28353	1.08540463
28354	1.08540092
28355	1.085400233
28356	1.085395195
28357	1.085393684
28358	1.085388783
28359	1.085385211
28360	1.085384111
28361	1.085376554
28362	1.085374447
28363	1.085370463
28364	1.085368356
28365	1.085356814
28366	1.085355028
28367	1.085353425
28368	1.085340554
28369	1.085337714
28370	1.085335424
28371	1.085333913
28372	1.085326859
28373	1.085317469
28374	1.08531495
28375	1.085313072
28376	1.085311423
28377	1.085308767
28378	1.085303453
28379	1.085297224
28380	1.08529356
28381	1.085288979
28382	1.08528788
28383	1.08528362
28384	1.085280322
28385	1.085276383
28386	1.085270336
28387	1.085262366
28388	1.085259389
28389	1.08525774
28390	1.085255083
28391	1.085253068
28392	1.08524867
28393	1.085242944
28394	1.0852407
28395	1.085235203
28396	1.085229752
28397	1.085220499
28398	1.085212024
28399	1.085209917
28400	1.085207856
28401	1.085202084
28402	1.085200206
28403	1.085197641
28404	1.085192189
28405	1.085190174
28406	1.085188112
28407	1.085174095
28408	1.085170659
28409	1.085164291
28410	1.085160168
28411	1.085158565
28412	1.085156275
28413	1.085155129
28414	1.08514954
28415	1.085147341
28416	1.085144181
28417	1.085142302
28418	1.085136713
28419	1.085133736
28420	1.085108677
28421	1.085104828
28422	1.085101346
28423	1.085095895
28424	1.085094475
28425	1.085091222
28426	1.085087648
28427	1.085085862
28428	1.08508238
28429	1.085079768
28430	1.085073675
28431	1.085070606
28432	1.085065704
28433	1.085065429
28434	1.085061626
28435	1.085058648
28436	1.085057091
28437	1.085054433
28438	1.085051455
28439	1.085047928
28440	1.085047378
28441	1.085042109
28442	1.085037344
28443	1.085036199
28444	1.085027356
28445	1.085021355
28446	1.085017048
28447	1.085012879
28448	1.08500706
28449	1.085002112
28450	1.084995514
28451	1.084983464
28452	1.084982319
28453	1.084978378
28454	1.084975858
28455	1.0849743
28456	1.084954919
28457	1.08495327
28458	1.084951116
28459	1.08494406
28460	1.084934942
28461	1.084933155
28462	1.084925686
28463	1.084923716
28464	1.084919272
28465	1.084914735
28466	1.084909878
28467	1.084902639
28468	1.084900118
28469	1.084897048
28470	1.084892695
28471	1.084890267
28472	1.084889305
28473	1.08488541
28474	1.084883119
28475	1.084881744
28476	1.084876841
28477	1.084874779
28478	1.084873725
28479	1.084870792
28480	1.084864561
28481	1.084855075
28482	1.084852143
28483	1.084847698
28484	1.084844536
28485	1.084841512
28486	1.084837937
28487	1.08483505
28488	1.084830331
28489	1.084827077
28490	1.084824373
28491	1.084822953
28492	1.08482199
28493	1.084817546
28494	1.084815667
28495	1.084811817
28496	1.084809435
28497	1.084806914
28498	1.08479917
28499	1.084795595
28500	1.08479445
28501	1.084791654
28502	1.084786934
28503	1.08478478
28504	1.084783222
28505	1.084778915
28506	1.084770345
28507	1.08476787
28508	1.084764983
28509	1.084762875
28510	1.084759805
28511	1.084750869
28512	1.08474876
28513	1.084743032
28514	1.084736799
28515	1.084735195
28516	1.084731254
28517	1.084725388
28518	1.084721034
28519	1.084717964
28520	1.084712373
28521	1.084709577
28522	1.084704261
28523	1.084700365
28524	1.084697845
28525	1.084673417
28526	1.084671767
28527	1.084668972
28528	1.08466613
28529	1.084665351
28530	1.08466196
28531	1.084658522
28532	1.084656964
28533	1.084654764
28534	1.084651968
28535	1.084649585
28536	1.084645139
28537	1.084638173
28538	1.084635881
28539	1.084625569
28540	1.084624148
28541	1.084615165
28542	1.084605356
28543	1.084601506
28544	1.084597748
28545	1.084595731
28546	1.08458959
28547	1.084579277
28548	1.084576848
28549	1.08457506
28550	1.08457231
28551	1.084566718
28552	1.084565205
28553	1.084561584
28554	1.084558376
28555	1.084555672
28556	1.084548063
28557	1.084543067
28558	1.084539125
28559	1.084538529
28560	1.084532662
28561	1.084527895
28562	1.084526841
28563	1.084521936
28564	1.084498055
28565	1.084493012
28566	1.084487328
28567	1.084482103
28568	1.084479444
28569	1.084474218
28570	1.084470872
28571	1.08446858
28572	1.084467618
28573	1.08446418
28574	1.084462667
28575	1.084457808
28576	1.084450611
28577	1.084449144
28578	1.084447265
28579	1.084443964
28580	1.084441305
28581	1.084436951
28582	1.084434017
28583	1.08443255
28584	1.084428653
28585	1.084425995
28586	1.084424436
28587	1.084417193
28588	1.084415543
28589	1.084413617
28590	1.084411509
28591	1.084409125
28592	1.084405366
28593	1.084404541
28594	1.084402753
28595	1.084397252
28596	1.084392851
28597	1.084384141
28598	1.084379144
28599	1.084377127
28600	1.08437511
28601	1.084370113
28602	1.084367362
28603	1.084361952
28604	1.084356772
28605	1.084354847
28606	1.084351729
28607	1.084346778
28608	1.084343294
28609	1.084341873
28610	1.0843355
28611	1.084326835
28612	1.084325002
28613	1.084322205
28614	1.084320417
28615	1.084316979
28616	1.084314044
28617	1.084311569
28618	1.084310606
28619	1.08430813
28620	1.084305746
28621	1.084304554
28622	1.084302583
28623	1.084300749
28624	1.084298044
28625	1.084296164
28626	1.08429103
28627	1.084285941
28628	1.084281723
28629	1.08427833
28630	1.084272461
28631	1.08426994
28632	1.084267326
28633	1.084265722
28634	1.084242889
28635	1.084240918
28636	1.084239451
28637	1.084235553
28638	1.084232252
28639	1.08422753
28640	1.084224733
28641	1.084218314
28642	1.084215655
28643	1.084209236
28644	1.084204421
28645	1.084202908
28646	1.084200065
28647	1.084197544
28648	1.084195847
28649	1.084192729
28650	1.084188786
28651	1.084183926
28652	1.084180166
28653	1.084169162
28654	1.084163017
28655	1.084158111
28656	1.084135276
28657	1.084128765
28658	1.084125968
28659	1.084123721
28660	1.084119457
28661	1.084116064
28662	1.084113771
28663	1.084109048
28664	1.084104416
28665	1.084103041
28666	1.084098455
28667	1.08409685
28668	1.084091394
28669	1.084087771
28670	1.084078279
28671	1.084066998
28672	1.084060716
28673	1.084055763
28674	1.08405292
28675	1.084042098
28676	1.08403742
28677	1.084036091
28678	1.084033798
28679	1.084029762
28680	1.084027699
28681	1.084004219
28682	1.084001651
28683	1.083993304
28684	1.083992433
28685	1.083989315
28686	1.083986471
28687	1.083983399
28688	1.08398161
28689	1.083959872
28690	1.083949737
28691	1.083947765
28692	1.083945472
28693	1.083944738
28694	1.083941574
28695	1.08392887
28696	1.083925201
28697	1.08392034
28698	1.083915203
28699	1.083912772
28700	1.083905847
28701	1.08390337
28702	1.083899701
28703	1.083897729
28704	1.083893326
28705	1.08388397
28706	1.08388108
28707	1.083877549
28708	1.083873329
28709	1.083871128
28710	1.083866679
28711	1.083862047
28712	1.083860166
28713	1.083854387
28714	1.083851176
28715	1.083845856
28716	1.083843242
28717	1.08384049
28718	1.083838288
28719	1.083834435
28720	1.083830078
28721	1.083828702
28722	1.083824987
28723	1.083820767
28724	1.08381719
28725	1.083811456
28726	1.083809117
28727	1.083808016
28728	1.083802283
28729	1.083799898
28730	1.083798797
28731	1.083794898
28732	1.083784394
28733	1.083781963
28734	1.083774211
28735	1.083771276
28736	1.083770221
28737	1.0837649
28738	1.08375701
28739	1.083754855
28740	1.083749488
28741	1.083745818
28742	1.083744121
28743	1.083741598
28744	1.083737378
28745	1.08373458
28746	1.08373114
28747	1.083725406
28748	1.083723479
28749	1.083720544
28750	1.083719443
28751	1.08371458
28752	1.083710085
28753	1.083707287
28754	1.083705177
28755	1.083697424
28756	1.08368825
28757	1.083671323
28758	1.083669029
28759	1.083667836
28760	1.083666185
28761	1.083665222
28762	1.08366224
28763	1.083652193
28764	1.083644762
28765	1.083641688
28766	1.08363967
28767	1.083635128
28768	1.08362866
28769	1.083604529
28770	1.083598657
28771	1.083595767
28772	1.083573196
28773	1.083569663
28774	1.08356425
28775	1.08356191
28776	1.083558836
28777	1.083549569
28778	1.083548146
28779	1.083539934
28780	1.083534429
28781	1.083529474
28782	1.083527593
28783	1.083518187
28784	1.083516857
28785	1.083512865
28786	1.083509562
28787	1.083509011
28788	1.083504928
28789	1.083500432
28790	1.083494238
28791	1.083490384
28792	1.08348809
28793	1.083483502
28794	1.083480611
28795	1.083476482
28796	1.083471986
28797	1.083471573
28798	1.083469003
28799	1.083466572
28800	1.083456982
28801	1.083454642
28802	1.083449549
28803	1.083439822
28804	1.083432527
28805	1.08343193
28806	1.083430003
28807	1.083427525
28808	1.083420276
28809	1.083414311
28810	1.083411237
28811	1.083409906
28812	1.083407382
28813	1.083406006
28814	1.083403436
28815	1.083402243
28816	1.083397425
28817	1.083385036
28818	1.083383247
28819	1.083378934
28820	1.08337251
28821	1.083366269
28822	1.083363562
28823	1.083361543
28824	1.083357413
28825	1.08335287
28826	1.083348052
28827	1.083345207
28828	1.083340343
28829	1.083334699
28830	1.083331716
28831	1.083325843
28832	1.083318042
28833	1.083316252
28834	1.083314463
28835	1.08331148
28836	1.083307075
28837	1.083303036
28838	1.083294685
28839	1.083278715
28840	1.083276145
28841	1.083266417
28842	1.083255724
28843	1.083237826
28844	1.083233559
28845	1.083229887
28846	1.083227868
28847	1.083226216
28848	1.083220617
28849	1.083215477
28850	1.083211943
28851	1.083209098
28852	1.083205931
28853	1.083202122
28854	1.083195009
28855	1.083192118
28856	1.083189593
28857	1.083182113
28858	1.083180231
28859	1.08317913
28860	1.083169905
28861	1.083154117
28862	1.083151501
28863	1.083150032
28864	1.083145948
28865	1.083138696
28866	1.083108634
28867	1.083107074
28868	1.083102713
28869	1.083098583
28870	1.083097711
28871	1.083093167
28872	1.083090505
28873	1.083089036
28874	1.083085181
28875	1.0830816
28876	1.083078158
28877	1.083069346
28878	1.083066729
28879	1.083064802
28880	1.083062323
28881	1.083059248
28882	1.08305755
28883	1.083031387
28884	1.083026934
28885	1.083025695
28886	1.083022941
28887	1.08301904
28888	1.083014679
28889	1.083011236
28890	1.083010456
28891	1.08300605
28892	1.083001689
28893	1.082993931
28894	1.082990764
28895	1.082987551
28896	1.082985669
28897	1.082981171
28898	1.082979885
28899	1.082974974
28900	1.082972725
28901	1.082971669
28902	1.082969466
28903	1.082968226
28904	1.082964462
28905	1.082958449
28906	1.08295519
28907	1.082952435
28908	1.082948625
28909	1.082946422
28910	1.082940592
28911	1.082937608
28912	1.082932146
28913	1.082918971
28914	1.082915207
28915	1.082912774
28916	1.082905383
28917	1.08290419
28918	1.082902308
28919	1.082898956
28920	1.082894779
28921	1.082891566
28922	1.082888811
28923	1.082886699
28924	1.082877105
28925	1.082873157
28926	1.082868704
28927	1.082867143
28928	1.08286471
28929	1.082861497
28930	1.082858099
28931	1.082852407
28932	1.082850295
28933	1.082840241
28934	1.082831014
28935	1.082828718
28936	1.082824954
28937	1.082814165
28938	1.082810859
28939	1.08280861
28940	1.082804524
28941	1.082802182
28942	1.082797224
28943	1.082785287
28944	1.082775508
28945	1.082772249
28946	1.082770091
28947	1.082766648
28948	1.082762194
28949	1.082758613
28950	1.082756914
28951	1.082753195
28952	1.0827509
28953	1.082744564
28954	1.08273832
28955	1.082728632
28956	1.082726933
28957	1.082717888
28958	1.08271495
28959	1.082710083
28960	1.082708293
28961	1.082705905
28962	1.082703793
28963	1.082699523
28964	1.082696584
28965	1.082684417
28966	1.082680055
28967	1.082674453
28968	1.082671331
28969	1.082665913
28970	1.082661505
28971	1.082658337
28972	1.082655077
28973	1.082651312
28974	1.082647501
28975	1.082644929
28976	1.082643368
28977	1.082641807
28978	1.082637537
28979	1.082637032
28980	1.082634414
28981	1.082620823
28982	1.0826177
28983	1.082616874
28984	1.082610583
28985	1.082608517
28986	1.082606864
28987	1.082605211
28988	1.082603282
28989	1.08260241
28990	1.082599976
28991	1.082596257
28992	1.082593318
28993	1.082591848
28994	1.082588496
28995	1.082580598
28996	1.082578027
28997	1.082573481
28998	1.082567511
28999	1.082567098
29000	1.082565399
29001	1.082562368
29002	1.082554975
29003	1.082549419
29004	1.082546847
29005	1.082544046
29006	1.082532841
29007	1.082524713
29008	1.082517044
29009	1.082513462
29010	1.082510523
29011	1.082507768
29012	1.082506298
29013	1.082503359
29014	1.082499685
29015	1.082495277
29016	1.082488985
29017	1.082484117
29018	1.082481546
29019	1.082480811
29020	1.082477045
29021	1.082474427
29022	1.082472866
29023	1.082467401
29024	1.082464462
29025	1.082457481
29026	1.082455553
29027	1.082451695
29028	1.082449536
29029	1.082448296
29030	1.082444577
29031	1.082441729
29032	1.08243856
29033	1.0824291
29034	1.082426757
29035	1.082422578
29036	1.082420052
29037	1.082418169
29038	1.082415735
29039	1.082408433
29040	1.08240508
29041	1.082403702
29042	1.082399431
29043	1.082391899
29044	1.082388822
29045	1.082386204
29046	1.082381106
29047	1.082372885
29048	1.08236471
29049	1.082363562
29050	1.082356534
29051	1.082354238
29052	1.082352079
29053	1.082350564
29054	1.082344363
29055	1.082338438
29056	1.082334351
29057	1.082333478
29058	1.082331641
29059	1.082328334
29060	1.08232149
29061	1.082315519
29062	1.082313958
29063	1.082311248
29064	1.082307987
29065	1.08230298
29066	1.0823005
29067	1.082290854
29068	1.082265959
29069	1.082264076
29070	1.082262146
29071	1.08226109
29072	1.082260309
29073	1.082258793
29074	1.082255486
29075	1.082254935
29076	1.082251582
29077	1.082247953
29078	1.082238445
29079	1.082235918
29080	1.08223376
29081	1.082229442
29082	1.08222664
29083	1.082223057
29084	1.08222053
29085	1.082218004
29086	1.082216029
29087	1.082212538
29088	1.082204178
29089	1.08220257
29090	1.082197012
29091	1.082189065
29092	1.082187641
29093	1.082185987
29094	1.082181026
29095	1.082175973
29096	1.08217262
29097	1.082165821
29098	1.082163111
29099	1.082157736
29100	1.082152637
29101	1.082148181
29102	1.082146757
29103	1.082138212
29104	1.08213247
29105	1.082128795
29106	1.082127325
29107	1.082125671
29108	1.082122134
29109	1.082118872
29110	1.082116024
29111	1.08211336
29112	1.08211042
29113	1.082104999
29114	1.082102794
29115	1.082100267
29116	1.082097419
29117	1.082094846
29118	1.082092916
29119	1.082087633
29120	1.082080972
29121	1.082079272
29122	1.082075781
29123	1.082070498
29124	1.082069625
29125	1.082066179
29126	1.082062871
29127	1.082060482
29128	1.082052856
29129	1.082049181
29130	1.082044908
29131	1.082042473
29132	1.08202699
29133	1.08202111
29134	1.082012059
29135	1.082010313
29136	1.082005673
29137	1.08199653
29138	1.081987387
29139	1.081984952
29140	1.081982517
29141	1.081979255
29142	1.081977555
29143	1.081971123
29144	1.08196685
29145	1.081965563
29146	1.081963266
29147	1.081961382
29148	1.081953571
29149	1.081951871
29150	1.08194792
29151	1.081936847
29152	1.081934366
29153	1.081927566
29154	1.081923982
29155	1.081920168
29156	1.081914241
29157	1.081913138
29158	1.08190983
29159	1.081904821
29160	1.081901973
29161	1.081899813
29162	1.081895724
29163	1.081888096
29164	1.081884145
29165	1.08188079
29166	1.081879642
29167	1.08187376
29168	1.081872198
29169	1.081864846
29170	1.08185607
29171	1.081851658
29172	1.081847385
29173	1.08184302
29174	1.081840538
29175	1.081831991
29176	1.081830153
29177	1.081827534
29178	1.081823444
29179	1.081821836
29180	1.081817011
29181	1.081813841
29182	1.081812554
29183	1.081807821
29184	1.081803961
29185	1.081801525
29186	1.08179886
29187	1.081795827
29188	1.081785396
29189	1.081783788
29190	1.081780984
29191	1.081775562
29192	1.081774689
29193	1.081770921
29194	1.08176196
29195	1.081757778
29196	1.081750563
29197	1.081744451
29198	1.08173889
29199	1.081737236
29200	1.081728504
29201	1.081723036
29202	1.081709571
29203	1.081703918
29204	1.081700149
29205	1.081697346
29206	1.081690407
29207	1.081683559
29208	1.081678963
29209	1.081676711
29210	1.081674459
29211	1.081668485
29212	1.081653824
29213	1.081650147
29214	1.081647895
29215	1.081646609
29216	1.081644403
29217	1.081639715
29218	1.081638887
29219	1.081633234
29220	1.081629558
29221	1.081616873
29222	1.08161269
29223	1.081602809
29224	1.081596328
29225	1.081592881
29226	1.081589066
29227	1.081587412
29228	1.081586263
29229	1.081575002
29230	1.081569211
29231	1.081560018
29232	1.081557215
29233	1.081551837
29234	1.081549355
29235	1.081534049
29236	1.081532854
29237	1.081531843
29238	1.081530464
29239	1.081526695
29240	1.081523247
29241	1.08152288
29242	1.08152196
29243	1.081517272
29244	1.081510975
29245	1.081507068
29246	1.081502609
29247	1.081498564
29248	1.081491578
29249	1.081487579
29250	1.081484729
29251	1.081482936
29252	1.081478707
29253	1.081473743
29254	1.081472732
29255	1.081466894
29256	1.08146363
29257	1.081454575
29258	1.081451679
29259	1.081450805
29260	1.081447909
29261	1.081442991
29262	1.081438486
29263	1.081437567
29264	1.0814332
29265	1.081431407
29266	1.081426856
29267	1.081425339
29268	1.081416421
29269	1.081415272
29270	1.081412882
29271	1.081408928
29272	1.081406768
29273	1.081404837
29274	1.081401757
29275	1.08140001
29276	1.081395505
29277	1.081390908
29278	1.081388104
29279	1.081380013
29280	1.081366728
29281	1.081364935
29282	1.081362866
29283	1.081357028
29284	1.08135073
29285	1.081345811
29286	1.081336524
29287	1.08133326
29288	1.0813311
29289	1.081315055
29290	1.081311975
29291	1.081309309
29292	1.081304987
29293	1.081290275
29294	1.081286735
29295	1.081286
29296	1.081284437
29297	1.081280805
29298	1.08127869
29299	1.081277495
29300	1.081265587
29301	1.081258001
29302	1.081255564
29303	1.081253404
29304	1.081246691
29305	1.081235289
29306	1.081232071
29307	1.081231565
29308	1.081227611
29309	1.081225772
29310	1.081222048
29311	1.081218921
29312	1.081215933
29313	1.081212898
29314	1.081204392
29315	1.081201082
29316	1.081196852
29317	1.081196208
29318	1.081192806
29319	1.081187059
29320	1.081185495
29321	1.081180897
29322	1.081165862
29323	1.081163333
29324	1.081160758
29325	1.081159609
29326	1.081156528
29327	1.08114439
29328	1.081141125
29329	1.081135837
29330	1.081130319
29331	1.081127928
29332	1.081116571
